tid,toi,toidisplay,tfopwg_disp,disposition_group,pl_orbper,pl_rade,st_tmag,st_teff,st_rad,missing_feature_count,missing_feature_names,rowupdate,release_date
277833423,3426.01,TOI-3426.01,PC,candidate_for_prediction,6.1786733,18.581,12.7761,5806.0,1.4,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
144467913,3427.01,TOI-3427.01,PC,candidate_for_prediction,2.9526508,17.072,12.7363,5812.0,1.73,0,,2026-02-25 12:04:33,2026-05-15 16:14:29
271486001,3428.01,TOI-3428.01,PC,candidate_for_prediction,5.3945125,,12.1927,,,3,pl_rade;st_teff;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
134551640,3429.01,TOI-3429.01,PC,candidate_for_prediction,13.9311096,14.0219,12.4493,6445.0,1.69,0,,2024-09-01 12:02:56,2026-05-15 16:14:29
66497310,343.01,TOI-343.01,PC,candidate_for_prediction,1.7563116,8.3651129,12.4115,5885.0,1.20235,0,,2024-03-14 10:08:02,2026-05-15 16:14:29
118329434,3430.01,TOI-3430.01,APC,candidate_for_prediction,5.0949767,15.7588,11.8807,6565.0,2.25,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
270649648,3431.01,TOI-3431.01,PC,candidate_for_prediction,3.919695,19.0078,13.1291,6438.0,1.73,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
133849258,3432.01,TOI-3432.01,PC,candidate_for_prediction,9.148074,,13.7942,3999.0,,2,pl_rade;st_rad,2024-09-06 10:08:02,2026-05-15 16:14:29
270471065,3433.01,TOI-3433.01,PC,candidate_for_prediction,2.7765784,6.07883,12.7445,4348.2,0.78,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
270457662,3434.01,TOI-3434.01,PC,candidate_for_prediction,3.1510024,12.7872,12.2609,5927.9,1.5,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
238162973,3435.01,TOI-3435.01,FP,false_positive_or_alarm,11.8885643,19.2143,13.3872,4427.0,0.75,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
132320310,3436.01,TOI-3436.01,FP,false_positive_or_alarm,1.3955317,10.461,10.9602,4957.2,3.29,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
132313173,3437.01,TOI-3437.01,PC,candidate_for_prediction,4.9873145,12.4458895,13.0707,6199.0,0.87414,0,,2024-09-10 10:08:02,2026-05-15 16:14:29
434110695,4657.01,TOI-4657.01,PC,candidate_for_prediction,8.115667,5.8543726,11.5471,6200.0,1.35175,0,,2024-11-18 16:02:01,2026-05-15 16:14:29
224279091,4658.01,TOI-4658.01,PC,candidate_for_prediction,6.0142432,2.96676,11.5047,5575.0,0.85,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
178215634,4659.01,TOI-4659.01,PC,candidate_for_prediction,1.0451165,6.13091,10.9774,5921.2,1.52,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
4616072,466.01,TOI-466.01,KP,confirmed_or_known_planet,4.1876154,13.9002369,12.8893,6675.0,1.23733,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
435259601,4660.01,TOI-4660.01,PC,candidate_for_prediction,1.5090806,14.3177,13.2616,4674.0,0.84,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
441135051,4661.01,TOI-4661.01,PC,candidate_for_prediction,8.8085782,,11.858,,,3,pl_rade;st_teff;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
166778944,4662.01,TOI-4662.01,PC,candidate_for_prediction,4.7034187,2.58065,11.4031,4481.0,0.69,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
237358490,4663.01,TOI-4663.01,PC,candidate_for_prediction,5.2916448,10.1289,13.0006,4397.1,0.75,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
299551666,4664.01,TOI-4664.01,PC,candidate_for_prediction,3.0002713,12.4821,12.7285,5902.3,1.26,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
165201455,4665.01,TOI-4665.01,PC,candidate_for_prediction,3.6831574,12.4845,13.2467,6304.0,1.66,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
165202476,4666.01,TOI-4666.01,CP,confirmed_or_known_planet,2.9093856,12.8688,13.3272,3666.0,0.59,0,,2025-09-01 12:32:45,2026-05-15 16:14:29
422884521,4667.01,TOI-4667.01,PC,candidate_for_prediction,17.9450925,13.3791,13.413,5681.0,1.01,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
142938659,4668.01,TOI-4668.01,PC,candidate_for_prediction,1.0049552,5.19137,13.8371,3210.0,0.42,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
71401634,4669.01,TOI-4669.01,FP,false_positive_or_alarm,0.2476684,5.81442,13.1599,4886.0,0.75,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
20178111,467.01,TOI-467.01,FP,false_positive_or_alarm,1.734422,4.24151,10.2767,5890.0,0.94,0,,2021-12-08 10:10:01,2026-05-15 16:14:29
404506270,4670.01,TOI-4670.01,PC,candidate_for_prediction,15.5014296,10.8287,14.8743,3382.0,0.36,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
439873430,4671.01,TOI-4671.01,PC,candidate_for_prediction,17.1470323,5.37173,11.6733,5689.0,1.13,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
332911893,4672.01,TOI-4672.01,PC,candidate_for_prediction,6.6132132,15.5423,11.8795,6110.0,1.58,0,,2024-10-15 12:02:46,2026-05-15 16:14:29
118573065,4673.01,TOI-4673.01,PC,candidate_for_prediction,4.8667353,16.8337,12.9735,5383.0,1.03,0,,2025-12-26 12:03:32,2026-05-15 16:14:29
316453500,3954.01,TOI-3954.01,PC,candidate_for_prediction,3.4043154,20.3568,13.3356,5833.0,1.0,0,,2025-11-24 12:03:50,2026-05-15 16:14:29
314375831,3955.01,TOI-3955.01,PC,candidate_for_prediction,3.1274951,17.6985303,12.402,6457.0,1.41321,0,,2024-09-10 10:08:02,2026-05-15 16:14:29
309849817,3956.01,TOI-3956.01,PC,candidate_for_prediction,2.6686464,12.9106,13.0795,5227.0,0.9,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
305550963,3957.01,TOI-3957.01,FP,false_positive_or_alarm,1.5891628,12.5934,13.2445,6227.0,2.0,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
